Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
0.4134,GROUND,14.3752,-6.0017,91.8687,0.0000,-0.7300,39.8000,2.8000,1.0000,30.1400,2.8200,270.8125,-10.1875,-90.0625,-1.7300,9.6500,-0.0200,-8.7618,-5.0027,13.9997,-90.0625
0.4497,GROUND,16.1877,-1.8437,93.4770,0.7453,-1.5600,39.8000,3.4400,1.0000,30.1400,2.8200,273.8125,-11.1250,-89.6250,-1.8900,9.6200,0.0500,-8.9466,-3.8689,15.3159,-89.6250
0.4832,GROUND,18.3753,0.3923,95.4775,1.7260,-1.5600,39.8000,3.4400,0.3900,30.2000,0.8500,276.3125,-11.9375,-89.1875,-2.0200,9.5900,0.1300,-8.4111,-2.2892,17.1949,-89.1875
0.5151,GROUND,20.3753,-0.1569,96.1052,2.2751,-1.5600,39.8000,3.4400,0.3900,30.2000,0.8500,278.9375,-12.8125,-88.6250,-2.1700,9.5500,0.2200,-7.8671,-0.6333,19.1685,-88.6250
0.5486,GROUND,21.7503,-2.1967,93.2416,0.8630,-1.3300,39.8000,2.1400,-0.1800,30.2900,1.2200,282.7500,-14.0625,-87.8125,-2.3800,9.5000,0.3600,-8.5321,0.6844,20.7876,-87.8125
0.5843,GROUND,23.0004,-2.0398,95.2030,0.9414,-1.7300,39.8000,1.0500,0.8100,30.3400,0.5700,285.8750,-15.0625,-87.0000,-2.5500,9.4500,0.4800,-8.7377,1.7138,22.1890,-87.0000
0.6176,GROUND,26.6254,-1.8829,97.4781,0.7061,-0.6500,39.8000,1.3400,2.0600,30.4000,0.7100,290.3750,-16.4375,-85.8125,-2.7700,9.3700,0.6800,-8.9613,4.1445,25.0119,-85.8125
0.6539,GROUND,27.7504,-0.3923,97.1643,0.0000,-1.6700,39.8000,0.7700,1.2700,30.4800,-0.0800,294.1250,-17.4375,-84.6875,-2.9400,9.3100,0.8600,-9.4834,5.4435,26.7932,-84.6875
0.6893,GROUND,29.9380,-0.4707,97.2427,-0.0392,-0.8200,39.8000,0.6300,2.2800,30.5600,-0.4300,298.0625,-18.4375,-83.3750,-3.1500,9.2100,1.1400,-9.7070,6.9111,28.8407,-83.3750
0.7225,GROUND,32.6255,-0.9807,97.8704,-0.1961,-0.3000,39.8000,-0.3200,2.9000,30.6600,-1.8300,303.7500,-19.6250,-81.3750,-3.2900,9.1300,1.3800,-9.8894,8.7286,31.3135,-81.3750
0.7569,GROUND,33.8130,-0.7061,99.0864,-1.2160,-0.0900,39.8000,-0.3800,3.3100,30.7500,-2.0400,308.3125,-20.3125,-79.6250,-3.4400,9.0100,1.7500,-10.5895,9.7267,33.0049,-79.6250
0.7929,GROUND,38.4381,-1.3337,98.4980,-2.4320,-0.1000,39.8000,-1.0000,3.6900,30.8700,-2.5700,314.8750,-20.8750,-76.8750,-3.5000,8.9200,2.0700,-11.6081,12.4527,36.5510,-76.8750
0.8267,GROUND,39.5631,-0.1961,99.3218,-0.2354,0.4400,39.8000,-0.7700,3.9500,30.9600,-3.1900,320.1250,-20.9375,-74.6250,-3.5100,8.8300,2.4200,-10.6399,13.6374,38.5998,-74.6250
0.8598,GROUND,43.3132,0.6276,99.7925,-0.9414,0.6400,39.8000,-1.1100,4.1100,31.0600,-3.9000,327.1875,-20.5000,-71.4375,-3.4300,8.7100,2.9100,-10.7062,15.8735,41.7526,-71.4375
0.8957,GROUND,45.5007,1.7260,98.7334,-1.6867,0.7600,39.8000,-1.7700,4.1100,31.0600,-3.9000,332.5000,-19.6875,-69.0625,-3.3000,8.6200,3.2900,-11.1923,17.4684,44.3224,-69.0625
0.9310,GROUND,50.2508,1.5691,100.5378,-2.1182,0.7600,39.8000,325.4200,3.8700,31.2500,-5.9200,337.9375,-18.4375,-66.7500,-3.0200,8.5200,3.7900,-11.6444,20.3043,48.2737,-66.7500
0.9644,GROUND,53.5008,3.4519,101.6361,-2.5890,0.9600,39.8000,-1.8400,4.0000,31.3400,-6.9400,345.2500,-16.0625,-63.7500,-3.0200,8.5200,3.7900,-12.1081,22.6135,51.8148,-63.7500
0.9976,GROUND,55.8134,-1.1376,101.2831,-3.3343,0.5400,39.8000,-3.1500,2.8600,31.3900,-7.6500,350.9375,-13.6250,-61.8125,-2.3100,8.4000,4.4900,-12.7460,24.1436,54.6363,-61.8125
1.0336,GROUND,59.8759,-1.7652,101.3223,-3.2166,0.3600,39.8000,-3.2600,2.8600,31.3900,-7.6500,358.6250,-9.8125,-59.7500,-1.6700,8.3500,4.8600,-12.9168,26.3644,58.2235,-59.7500
1.0659,GROUND,62.3760,0.6276,101.1262,-3.7265,-0.9600,39.8000,-2.8700,0.1600,31.4700,-7.9200,4.4375,-6.5625,-58.7500,-1.1200,8.3200,5.0500,-13.2973,27.8771,61.1848,-58.7500
1.1013,GROUND,66.5010,-0.5099,99.9886,-2.5105,-0.6800,39.8000,-3.6100,-0.1300,31.4700,-8.7700,12.4375,-2.0000,-58.1250,-0.3400,8.3200,5.1600,-12.6909,30.1181,64.9082,-58.1250
1.1371,GROUND,70.0636,-1.8829,100.1455,-5.6094,-0.7300,39.8000,-3.3100,-0.9800,31.4500,-8.4600,18.6250,1.4375,-58.3125,0.2400,8.3400,5.1400,-14.3746,32.1655,68.5256,-58.3125
1.1706,GROUND,71.5636,-2.8635,101.0477,-3.0597,-1.3900,39.8000,-3.6000,-2.2200,31.4100,-8.6200,27.0625,5.9375,-59.3750,0.2400,8.3400,5.1400,-13.4422,32.8520,70.8598,-59.3750
1.2061,GROUND,73.3761,1.0199,100.5378,-2.4713,-0.5200,39.8000,-2.8600,-2.0700,31.3400,-7.5800,33.6250,9.0625,-60.8125,1.5500,8.4500,4.7200,-12.7224,33.2247,72.8819,-60.8125
1.2419,GROUND,78.0637,1.8437,101.0477,-2.5890,-0.2000,39.8000,-3.4700,-2.2300,31.2700,-7.8700,40.4375,11.9375,-62.6875,2.1700,8.5500,4.2700,-12.5199,35.2697,76.5664,-62.6875
1.2760,GROUND,79.6262,2.8243,100.1063,-4.1972,-0.3500,39.8000,-3.0600,-2.1400,31.1600,-6.9500,49.9375,15.2500,-65.9375,2.5800,8.6300,3.8500,-13.4368,35.9425,78.9446,-65.9375
1.3106,GROUND,82.5638,1.8829,103.3621,-3.9619,2.0200,39.8000,-2.5900,-0.8900,31.0600,-5.9600,57.5000,17.3125,-68.8750,3.0100,8.7600,3.1900,-13.6415,36.9055,81.7090,-68.8750
1.3469,GROUND,93.1889,6.5901,100.8908,-3.0989,2.7800,39.8000,-2.7200,-0.9100,30.9300,-6.3700,68.0625,19.3125,-73.3750,3.2500,8.8600,2.6400,-13.1853,42.7239,89.4242,-73.3750
1.3815,GROUND,95.6890,6.0801,102.1461,-3.8442,2.7800,39.8000,-2.7200,-0.5800,30.8300,-5.4600,76.3750,20.3125,-77.0625,3.2500,8.8600,2.6400,-13.4724,45.1388,93.8517,-77.0625
1.4124,GROUND,102.8141,-0.4707,100.1847,-4.3149,4.6200,39.8000,-3.7800,1.1400,30.7400,-5.2000,88.1875,20.7500,-82.3750,3.4700,9.0800,1.2000,-13.8726,49.1512,100.1143,-82.3750
1.4490,GROUND,109.2517,-0.9022,97.6350,-4.1580,3.9000,39.8000,-5.2800,0.4700,30.6300,-5.8400,97.5625,20.4375,-86.5000,3.4300,9.1600,0.5500,-13.9285,53.2470,106.5195,-86.5000
1.4843,GROUND,112.1892,5.5310,101.0085,-4.4326,4.2100,39.8000,-5.1600,0.9200,30.5600,-5.0400,107.5625,19.5625,-90.6875,3.4300,9.1600,0.5500,-14.1201,55.1219,110.7148,-90.6875
1.5160,GROUND,114.0642,6.3939,100.3809,-6.4332,3.7300,39.8000,-4.7500,-0.8000,30.4900,-3.7800,122.0625,17.3750,-96.1250,2.9300,9.3000,-1.0000,-15.4300,55.4502,113.5454,-96.1250
1.5516,GROUND,119.1893,-2.2751,96.4582,-5.3740,2.5100,39.8000,-4.5100,-0.0100,30.4600,-2.8800,133.9375,14.9375,-99.8750,2.3700,9.3300,-1.8200,-15.2754,57.1793,117.8440,-99.8750
1.5877,GROUND,121.8144,4.1580,99.7532,-1.8437,3.7300,39.8000,-3.1900,1.0900,30.4500,-0.8600,151.1875,10.6875,-104.1875,1.8200,9.3400,-2.3600,-13.0347,57.9567,121.0536,-104.1875
1.6213,GROUND,126.3769,3.2558,94.1831,-4.3542,3.2500,39.8000,-1.2200,2.0700,30.4700,1.5800,165.1250,6.8750,-106.7500,1.1800,9.3200,-2.8000,-13.7302,59.4841,125.1883,-106.7500
1.6575,GROUND,128.2520,8.7868,88.5344,-1.4906,4.9800,39.8000,-1.3300,3.9400,30.5300,2.6300,185.0625,1.2500,-109.1250,0.2100,9.2600,-3.2100,-12.2264,59.6454,127.8881,-109.1250
1.6925,GROUND,134.5021,0.6276,97.2035,2.9420,4.6900,39.8000,-0.0800,5.2400,30.6000,3.2700,200.6875,-3.1875,-110.0000,-0.5500,9.1900,-3.3500,-8.9121,62.0742,132.7799,-110.0000
1.7254,GROUND,140.4396,9.6105,91.3195,3.2166,6.3000,39.8000,-1.4700,7.6200,30.6700,1.8700,221.6250,-9.1875,-110.0000,-1.5700,9.0900,-3.3100,-7.4762,65.1392,138.4447,-110.0000
1.7619,GROUND,149.2523,20.5547,99.2433,2.0006,6.8800,39.8000,2.2100,9.1800,30.7900,5.3300,237.0000,-13.5000,-109.0625,-2.2900,9.0100,-3.1100,-7.6789,70.1681,146.1339,-109.0625
1.7979,GROUND,154.0649,6.3547,92.8494,1.8044,7.3800,39.8000,2.2400,10.3300,30.8700,5.0200,256.1875,-18.6875,-106.5625,-3.1400,8.9000,-2.6500,-7.8780,73.2679,152.0067,-106.5625
1.8315,GROUND,161.0025,8.1984,95.6345,1.9613,6.8900,39.8000,2.1900,10.5500,30.9600,4.3600,269.4375,-21.8750,-103.7500,-3.6600,8.8300,-2.1600,-7.8570,76.8946,158.5874,-103.7500
1.8651,GROUND,161.8775,1.7652,88.9267,1.1768,5.6100,39.8000,2.5300,9.6800,31.0100,4.1300,281.6875,-24.4375,-100.2500,-4.1600,8.7600,-1.3900,-8.3346,76.9383,161.6766,-100.2500
1.9009,GROUND,167.7526,-0.6669,76.8057,-0.9414,5.0400,39.8000,4.7700,9.6300,31.0600,4.2300,296.5625,-26.5625,-94.8125,-4.3900,8.7300,-0.7400,-9.8257,78.7264,166.4540,-94.8125
1.9342,GROUND,174.8152,-5.3348,80.5322,2.7066,3.3400,39.8000,4.0800,7.8300,31.0800,4.1400,306.6875,-27.1875,-90.3125,-4.4800,8.7100,-0.0500,-8.1404,81.8264,172.7096,-90.3125
1.9683,GROUND,177.5652,19.8879,78.4140,0.9807,2.5100,39.8000,4.8700,6.5200,31.0800,3.7400,319.2500,-26.6875,-84.1250,-4.4000,8.7100,0.8900,-8.5639,82.7215,176.8490,-84.1250
2.0039,GROUND,182.1903,-3.0597,84.6118,4.3934,1.3200,39.8000,5.4100,5.5100,31.0800,3.8100,328.0000,-25.3125,-79.6250,-4.1900,8.7100,1.5900,-6.6164,83.9223,181.3288,-79.6250
2.0404,GROUND,187.5029,23.0652,91.0449,7.0608,0.4400,39.8000,5.7300,4.3000,31.0700,3.4700,339.0625,-22.3125,-74.1250,-3.7200,8.7200,2.4700,-4.2238,85.7756,186.2636,-74.1250
2.0738,GROUND,195.7530,-1.5691,89.3974,6.3939,0.2000,39.8000,5.2400,3.4400,31.0700,2.1500,347.0000,-19.2500,-70.4375,-3.2400,8.7200,3.0900,-3.7216,89.5962,193.3634,-70.4375
2.1089,GROUND,201.6281,2.9812,88.0245,6.7470,-0.8800,39.8000,4.7900,1.7500,31.0800,1.1600,357.1250,-14.1875,-66.4375,-3.2400,8.7200,3.0900,-3.3118,92.6173,199.7206,-66.4375
2.1437,GROUND,204.8781,-1.2160,85.0040,2.9028,0.4600,39.8000,3.1000,1.7500,31.0800,1.1600,4.5625,-9.7500,-64.2500,-1.6600,8.7000,4.1800,-5.5316,93.7188,204.0859,-64.2500
2.1762,GROUND,210.5657,-6.2370,87.9853,9.2183,-1.2900,39.8000,1.6100,-0.4400,31.0900,-2.8200,11.8750,-4.9375,-62.9375,-0.5600,8.6900,4.4900,-2.4761,95.4786,209.4394,-62.9375
2.2128,GROUND,219.1908,-22.3199,75.8250,3.6088,-1.1400,39.8000,2.0900,-0.9400,31.1000,-2.2500,21.6250,1.7500,-62.4375,0.3000,8.6900,4.5200,-4.7753,99.2933,216.8647,-62.4375
2.2487,GROUND,227.7535,6.0801,80.0223,3.4519,-1.1300,39.6900,0.3800,-2.2900,30.9900,-3.9900,29.1250,6.7500,-63.2500,1.1600,8.6900,4.3800,-5.7504,103.6611,224.9549,-63.2500
2.2821,GROUND,233.2536,-23.7321,88.2991,-2.1182,-1.1100,39.8000,-0.0700,-3.6800,31.0100,-4.1100,39.6250,13.1250,-65.8125,2.2300,8.7100,3.9000,-9.5658,106.2320,231.5108,-65.8125
2.3167,GROUND,238.1911,-6.0017,88.4168,2.5890,0.3600,39.8000,-0.6000,-2.5600,31.0600,-3.9500,47.8750,17.3125,-69.0000,2.9200,8.7300,3.3500,-8.1142,107.6859,237.1428,-69.0000
2.3530,GROUND,244.5662,-0.9022,71.0001,-6.2370,-1.7400,39.8000,-3.3400,-5.1000,31.0100,-4.3400,59.6250,21.6875,-74.6875,3.6200,8.7800,2.3900,-13.0144,109.5610,243.2028,-74.6875
2.3878,GROUND,253.6289,-19.5348,82.1013,-0.6276,-0.6200,39.8000,-0.1300,-4.5700,30.9600,-1.6800,69.2500,23.7500,-80.0625,3.9500,8.8300,1.5400,-11.4189,113.1894,251.1315,-80.0625
2.4213,GROUND,258.5039,6.3155,74.4129,-8.5906,-0.6800,37.7900,-1.0100,-4.7600,28.8900,-1.6400,83.6875,24.5000,-87.9375,4.0700,8.9100,0.3100,-15.7313,114.7451,257.2678,-87.9375
2.4567,GROUND,271.7541,12.3956,55.6625,-1.6867,3.0300,29.4800,-0.1300,-0.8700,20.5100,0.4500,95.7500,23.5000,-93.7500,3.9100,8.9700,-0.5900,-13.1106,120.6998,267.9629,-93.7500
2.4933,GROUND,273.1917,-21.5354,4.3542,-1.8829,4.3300,16.5000,-1.3800,0.7500,7.4800,-1.2900,113.6875,20.3750,-100.8125,3.4200,9.0200,-1.7200,-12.2322,121.0323,272.7287,-100.8125
2.5263,GROUND,280.6918,-16.9459,-6.4332,0.7453,4.6500,1.1600,-0.4900,1.7700,-7.8700,1.9700,128.5000,17.0625,-105.2500,2.8700,9.0400,-2.4600,-10.2720,122.9104,279.3114,-105.2500
2.5612,GROUND,287.0044,4.0403,3.1774,-1.6867,4.4900,-3.8700,-2.8800,2.3000,-12.9100,0.2000,150.4375,11.4375,-109.8125,1.9400,9.0400,-3.2600,-11.0264,124.5539,285.7971,-109.8125
2.5972,GROUND,293.1295,-1.6083,-23.3398,-3.8050,4.4900,-3.8700,-2.8800,-0.2800,-13.4300,2.6100,168.2500,6.6250,-112.1250,1.9400,9.0400,-3.2600,-12.6237,126.1747,291.8366,-112.1250
2.6281,GROUND,298.5671,-2.2751,-6.3547,-0.1569,0.1100,-10.0900,0.1000,-0.1400,-19.0900,4.0000,187.2500,1.5000,-113.3750,0.2600,8.9900,-3.8900,-10.9794,127.1095,297.7442,-113.3750
2.6640,GROUND,303.6921,-6.0409,-10.5520,1.2945,1.9800,-5.5000,1.5900,3.1400,-15.5100,3.7600,213.1875,-5.5625,-113.4375,-0.9500,8.9500,-3.8800,-9.4544,127.6234,303.1714,-113.4375
2.6997,GROUND,311.8173,-7.2569,-5.9624,1.2553,1.0500,-6.5300,0.7300,2.9100,-15.4500,4.3500,232.5000,-10.8750,-112.0625,-1.8500,8.9200,-3.6200,-8.8957,129.9371,310.2026,-112.0625
2.7333,GROUND,317.6923,5.0210,-17.5343,-1.6083,0.8300,-6.2500,0.4700,3.5100,-15.1400,3.6200,256.6250,-17.3750,-108.3750,-2.9300,8.8700,-2.9500,-10.4523,131.3314,316.6494,-108.3750
2.7690,GROUND,325.2550,-2.5497,9.4536,2.6674,0.2200,-6.5000,2.0500,3.8100,-15.3500,4.2900,273.0000,-21.4375,-104.1875,-3.5900,8.8400,-2.2400,-8.4042,133.4451,323.8043,-104.1875
2.8048,GROUND,334.3801,-4.1972,2.0398,4.4718,-0.1100,-7.1300,-1.1500,3.9500,-15.9400,0.2200,292.4375,-25.2500,-96.9375,-4.1800,8.8000,-1.0700,-6.5064,136.8698,332.1079,-96.9375
2.8379,GROUND,338.0052,-12.3956,3.3735,0.6276,-0.1400,-4.3400,-2.2700,4.2400,-13.1100,-2.1700,305.3125,-26.5625,-90.6875,-4.3900,8.7600,-0.1000,-8.1580,137.3679,337.5375,-90.6875
2.8719,GROUND,343.8177,-16.1221,-9.4536,0.2354,-0.5200,-6.6400,-1.3500,3.8400,-15.3700,-2.2400,317.0625,-26.4375,-84.1875,-4.3000,8.7200,1.2000,-9.0313,137.8616,343.3370,-84.1875
2.9081,GROUND,352.7554,-9.6890,-16.4359,-0.3530,-0.5200,-6.6400,-1.3500,3.3900,-15.5600,-6.8300,331.0625,-23.9375,-76.1875,-3.9800,8.7000,2.1300,-9.7280,140.4265,350.9779,-76.1875
2.9416,GROUND,353.6304,9.0613,0.3923,1.7652,-1.3000,-4.6800,-3.4100,2.1600,-13.3600,-6.3800,340.8125,-20.6875,-71.0625,-3.4700,8.6700,2.9600,-8.6859,138.9474,354.3701,-71.0625
2.9746,GROUND,358.0055,0.3530,8.3160,3.2558,-2.1600,-5.8400,-2.6600,0.6400,-14.5000,-6.3100,352.9375,-15.0625,-66.0000,-3.4700,8.6700,2.9600,-7.3665,137.9309,358.4570,-66.0000
3.0097,GROUND,367.6306,-11.1404,-1.4906,-3.2950,-1.1900,-7.1500,-1.1900,0.5400,-15.7900,-5.4900,1.7500,-10.1250,-63.5000,-1.7300,8.6300,4.3000,-10.9105,140.2358,366.0485,-63.5000
3.0451,GROUND,372.9432,-3.6088,-6.9039,1.7260,-1.9500,-6.7100,-0.9500,-1.1100,-15.3400,-5.5300,10.3750,-4.8750,-62.0000,-0.5300,8.6200,4.6300,-9.1613,141.2301,372.1262,-62.0000
3.0787,GROUND,381.8808,-8.0022,-4.5895,-4.1188,0.5200,-6.8400,-2.7900,0.2300,-15.7000,-7.7000,21.5625,2.3125,-61.6875,0.4000,8.6200,4.6400,-12.1050,143.7260,380.1639,-61.6875
3.1148,GROUND,385.1309,-10.6696,-25.6934,-6.6293,-1.9500,-6.2000,-2.1100,-3.2700,-14.8400,-6.5500,32.7500,9.4375,-63.3125,1.6100,8.6400,4.3300,-14.7817,143.0545,385.2303,-63.3125
3.1514,GROUND,389.5684,5.1387,-2.1182,-1.5691,0.8600,-5.8100,-4.5300,-1.5800,-14.4800,-8.4000,41.3125,14.4375,-65.9375,2.4400,8.6700,3.8700,-12.6768,142.3318,389.7347,-65.9375
3.1848,GROUND,396.2560,10.8265,-6.4332,0.9022,-0.2300,-5.2500,-3.7100,-3.3800,-13.9500,-6.9500,53.1875,20.0000,-71.0625,3.3600,8.7100,2.9800,-10.3451,142.7447,395.7698,-71.0625
3.2214,GROUND,405.6312,-6.6293,2.7459,-1.8829,0.9400,-5.7100,-4.1300,-2.9100,-14.4700,321.3900,62.6250,23.1875,-76.1250,3.8600,8.7500,2.1500,-11.1753,145.3283,403.8762,-76.1250
3.2570,GROUND,406.1312,3.7265,-13.6116,-1.6083,-0.4300,-5.6000,-2.5200,-4.6000,-14.3900,-3.7500,72.7500,25.1250,-82.0625,4.2200,8.8000,0.9000,-11.3238,143.3859,407.0954,-82.0625
3.2906,GROUND,413.5063,3.7265,-20.2802,-8.5514,0.5200,-7.3200,-1.8200,-3.3300,-15.8700,-1.3800,87.6875,25.6250,-90.5000,4.2400,8.8400,-0.0800,-15.6710,143.8371,412.9317,-90.5000
3.3245,GROUND,417.0689,21.7708,8.1591,3.4912,-0.7600,-5.5200,-0.4000,-4.8100,-14.3900,0.6300,100.3125,24.3125,-96.6875,3.9200,8.8800,-1.3500,-9.8891,142.7730,417.4444,-96.6875
3.3605,GROUND,423.5065,8.3553,-8.6299,-1.9613,-1.2200,-5.2100,0.0800,-4.8500,-15.7600,1.3600,119.5000,20.5625,-103.9375,3.4400,8.9000,-2.2100,-11.0502,143.0388,423.1229,-103.9375
3.3957,GROUND,428.0690,6.7862,-14.4354,-3.9619,-0.7500,-6.4700,0.2900,-3.5400,-15.4000,3.2300,135.7500,16.5000,-108.1875,2.7900,8.9200,-2.9300,-12.7302,142.7397,428.0039,-108.1875
3.4291,GROUND,434.3816,-19.6525,-15.2984,-3.9227,-0.9500,-6.0300,-0.6800,-2.3100,-15.2500,2.2700,159.8750,9.9375,-112.0625,1.6900,8.9500,-3.6300,-13.3475,143.0858,433.8916,-112.0625
3.4645,GROUND,440.3192,-16.0829,-13.9647,-1.6475,0.2500,-5.5300,-0.9500,-0.5100,-14.4900,1.6700,179.4375,4.5000,-113.5625,0.7700,8.9500,-3.9100,-12.1772,143.4483,439.8339,-113.5625
3.5002,GROUND,444.8818,-11.0227,-10.3950,-2.3536,-0.8500,-6.3100,-0.8400,-0.6600,-15.2600,3.1400,206.3125,-2.9375,-113.8125,-0.5100,8.9500,-3.9600,-12.1667,143.1543,444.8092,-113.8125
3.5341,GROUND,454.0694,6.7862,5.3348,2.1967,-0.8100,-5.4100,-3.3200,0.6400,-14.3500,0.4200,226.1250,-8.5000,-112.6875,-1.4500,8.9400,-3.7500,-9.3499,145.3643,452.5084,-112.6875
3.5693,GROUND,456.2570,7.9238,-4.6680,-3.0204,-2.1200,-6.3000,-0.7800,0.2000,-15.2200,2.5500,250.8750,-15.3750,-109.5000,-2.6000,8.9000,-3.1600,-11.4991,144.1271,456.7724,-109.5000
3.6047,GROUND,465.2571,-1.8044,-17.6912,-2.7066,-1.5300,-5.9700,-2.6900,1.7900,-14.8500,-0.1800,267.6875,-19.8125,-105.8125,-3.3300,8.8700,-2.5100,-12.1254,145.9511,463.8681,-105.8125
3.6375,GROUND,468.6947,-1.4906,-6.9431,-2.4713,-2.6300,-6.3300,-1.6300,1.2600,-15.1600,0.0700,287.6875,-24.3750,-99.1250,-4.0500,8.8100,-1.4200,-12.2197,145.2250,468.8644,-99.1250
3.6741,GROUND,475.1948,-5.8840,-2.3928,-3.2166,-1.5000,-5.8700,-1.8400,2.8600,-14.6400,-1.3500,300.9375,-26.4375,-93.1875,-4.3600,8.7600,-0.4900,-12.7162,145.4463,474.7974,-93.1875
3.7104,GROUND,481.0698,12.4348,-2.0398,1.5691,-0.2800,-5.8400,-2.4100,2.8600,-14.6400,-1.3500,312.8125,-27.1250,-86.7500,-4.4600,8.6900,0.8100,-9.9481,145.9613,480.5246,-86.7500
3.7434,GROUND,484.9449,11.9641,5.6879,5.0995,-1.5800,-5.9900,-1.2900,2.3100,-14.2600,-6.1200,327.0625,-25.8125,-78.2500,-4.4600,8.6900,0.8100,-6.7091,145.4191,485.1178,-78.2500
3.7767,GROUND,493.0075,-0.4315,4.6287,-2.5890,-1.5200,-5.9700,-2.1000,2.3600,-14.5600,-4.8000,336.6875,-23.3125,-72.5000,-3.8800,8.5800,2.7000,-10.2232,146.7413,492.0225,-72.5000
3.8126,GROUND,497.0701,-14.1608,-14.2000,-6.9431,-1.3400,-5.7200,-3.5500,1.9500,-14.2600,-7.0500,348.5625,-18.2500,-66.3125,-3.0700,8.5300,3.7300,-14.2568,146.4058,497.0142,-66.3125
3.8461,GROUND,502.3202,-6.0801,-7.2569,-2.8243,-1.4200,-5.4500,-3.7000,0.8600,-13.9500,-8.0200,356.9375,-13.5000,-63.0000,-2.2900,8.4900,4.3200,-13.2519,146.2191,502.1527,-63.0000
3.8792,GROUND,507.5702,-10.0028,-1.9221,-5.6879,-1.4000,-5.8200,-4.0400,0.0000,-14.2900,-8.7700,7.7500,-6.4375,-60.3125,-1.1000,8.4600,4.8200,-14.6379,145.8059,507.5136,-60.3125
